cust_no,shouxin_date,fpd4,if_t4,istrans,basic_lr_score,k3dq_jst_re_score,k3dq_basic_mix_score,k3dq_xgb_add_score,k3dq_bc1_score,k3dq_bc2_score,k3dq_v2new_score,k3dq_xgblr_score,k3dq_xgbkmos_score,k3dq_xgbkmos_flag,k3dq_v3m3k11_score,k3dq_transkmos_score,ali_rain_score,bj_jc_m36_consume_cnt,credit_repayment_score_bj_2,td_xyf_dq_score,td_zhixin_score,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_total_purchase_money,hds_phone_rich_rank,hds_mobile_rich,hds_mobile_reli_rank,hds_recent_consumme_active_rank,ab_local_ratio,ab_mobile_cnt,app_type,cust_gender,cust_id_area,cust_work_city,idcard_district_grade,idcard_rural_flag,immediate_relation_cnt,operation_sys,relation_contact_cnt,study_app_cnt,selffill_degree,selffill_is_have_creditcard,selffill_marital_status,ab_local_cnt,ab_prov_cnt,hds_mobile_reli_rank_Ma,hds_mobile_reli_rank_Mb,hds_mobile_reli_rank_M0,is_ios,is_male,shouxin_month,data_parts,set
160052368051,2020-03-15,0,1,1,,,,,,,,,,,,,24.03,,647.0,9.4,589.0,,,,,,0.0,M0,,0.93,181.0,android,男,533022.0,530111.0,,,24.0,android,29.0,1.0,20.0,1.0,10.0,171.0,8.0,0,0,1,0.0,1.0,2020-03,1.0,1train
160052485276,2020-03-18,0,1,1,,,,,,,,,,,,,71.45,9.0,660.0,5.8,661.0,0.5937599213997506,10.0,138.0,0.0,2.0,1.0,Ma,1.0,0.95,113.0,ios,女,332522.0,331102.0,2.0,0.0,5.0,iOS,9.0,0.0,40.0,1.0,20.0,108.0,5.0,1,0,0,1.0,0.0,2020-03,1.0,1train
160053443410,2020-04-11,0,1,1,,,,,,,,,,,,,31.35,31.0,678.0,5.4,682.0,0.9699323528765106,42.0,202.1,277.88,1.0,0.0,Ma,1.0,0.98,184.0,ios,男,340405.0,340405.0,3.0,1.0,6.0,iOS,6.0,0.0,10.0,1.0,20.0,182.0,3.0,1,0,0,1.0,1.0,2020-04,1.0,1train
160053671868,2020-04-15,0,1,1,,,,,,,,,,,,,39.85,,580.0,22.4,598.0,,,,,,0.0,M0,,0.43,113.0,android,男,511323.0,440104.0,,,11.0,android,12.0,0.0,20.0,1.0,10.0,51.0,14.0,0,0,1,0.0,1.0,2020-04,2.0,1train
160054265852,2020-05-01,0,1,1,,,,,,,,,,,,,74.15,2.0,611.0,6.5,592.0,0.4732965009208104,3.0,20.0,0.0,1.0,0.0,Ma,1.0,0.7,543.0,android,男,362329.0,330381.0,4.0,0.0,4.0,android,8.0,0.0,10.0,1.0,20.0,396.0,24.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160056450517,2020-06-21,0,1,1,,,,,,,,,,,,,10.08,12.0,774.0,2.7,744.0,0.6545852091055095,15.0,118.0,393.61,1.0,0.0,Ma,1.0,0.33,32.0,android,女,513824.0,440307.0,,,3.0,android,3.0,6.0,30.0,0.0,10.0,12.0,4.0,1,0,0,0.0,0.0,2020-06,1.0,1train
160058217980,2020-07-24,0,1,1,,,,,,,,,,,,,98.87,3.0,591.0,4.5,677.0,0.4213259464850901,8.0,99.9,0.0,2.0,1.0,Ma,1.0,1.0,14.0,android,女,440682.0,440605.0,4.0,0.0,3.0,android,3.0,1.0,20.0,0.0,10.0,14.0,1.0,1,0,0,0.0,0.0,2020-07,1.0,1train
160059259489,2020-08-12,0,1,1,,,,,,,,,,,,,71.98,1.0,551.0,19.900000000000002,486.0,0.2696922274387062,4.0,146.04,0.0,1.0,0.0,Ma,4.0,0.0,5.0,ios,男,360481.0,360121.0,3.0,1.0,3.0,iOS,4.0,0.0,10.0,1.0,10.0,0.0,2.0,1,0,0,1.0,1.0,2020-08,1.0,1train
160059384409,2020-08-17,0,1,1,,,,,,,,,,,,,97.86,5.0,742.0,5.6,604.0,0.9162011173184359,9.0,109.76,63.88,2.0,1.0,Ma,1.0,0.86,78.0,android,女,511321.0,510106.0,,,7.0,android,9.0,0.0,20.0,0.0,10.0,75.0,4.0,1,0,0,0.0,0.0,2020-08,1.0,1train
160059444996,2020-08-15,0,1,1,,,,,,,,,,,,,60.82,26.0,451.0,7.1000000000000005,632.0,1.1008026743358372,78.0,1237.7,0.0,1.0,0.0,Ma,2.0,0.89,710.0,ios,男,421124.0,421124.0,3.0,0.0,11.0,iOS,20.0,0.0,15.0,1.0,20.0,639.0,15.0,1,0,0,1.0,1.0,2020-08,2.0,1train
160059526798,2020-08-18,0,1,1,,,,,,,,,,,,,70.84,16.0,488.0,5.5,629.0,1.0223198966648406,29.0,496.9,0.0,1.0,0.0,Ma,2.0,0.58,18.0,android,女,511023.0,330106.0,,,0.0,android,1.0,1.0,5.0,1.0,10.0,11.0,5.0,1,0,0,0.0,0.0,2020-08,2.0,1train
160060181730,2020-09-01,0,1,1,,,,,,,,,,,,,17.28,27.0,595.0,3.3,712.0,0.8195652008816012,57.0,173.0,177.5,1.0,0.0,Ma,2.0,0.97,64.0,android,女,511112.0,511112.0,,,6.0,android,8.0,1.0,15.0,1.0,20.0,63.0,2.0,1,0,0,0.0,0.0,2020-09,2.0,1train
160060985835,2020-09-13,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,49.06,2.0,676.0,5.8,573.0,0.0,2.0,89.9,79.9,1.0,0.0,Ma,1.0,0.0,2.0,android,男,431281.0,431281.0,2.0,1.0,2.0,android,2.0,1.0,30.0,0.0,10.0,0.0,1.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160061915931,2020-10-03,0,1,1,0.01314683236388056,0.2442,-99.0,0.009079025,0.023021,0.017856,,,,,,,72.06,2.0,645.0,4.0,683.0,0.7035928143712575,2.0,56.9,0.0,1.0,0.0,Mb,1.0,0.93,58.0,ios,女,210905.0,210921.0,4.0,0.0,6.0,iOS,11.0,0.0,20.0,1.0,10.0,56.0,3.0,0,1,0,1.0,0.0,2020-10,2.0,1train
160061998262,2020-10-05,0,1,1,0.01716941641046077,0.2987,-99.0,0.017700372,0.020809,0.010266,,,,,,,86.81,16.0,562.0,8.0,608.0,0.71183276313887,21.0,218.0,31.0,3.0,2.0,Ma,1.0,0.89,302.0,android,男,330623.0,330683.0,,,4.0,android,18.0,1.0,10.0,1.0,20.0,273.0,13.0,1,0,0,0.0,1.0,2020-10,1.0,1train
160062062871,2020-10-07,0,1,1,0.04598331782265065,0.259,-99.0,0.0075026765,0.034125,0.016597999999999998,,,,,,,11.25,18.0,623.0,6.4,661.0,0.9400369650503748,81.0,229.0,19.0,1.0,0.0,Ma,5.0,0.96,55.0,ios,男,370322.0,370303.0,1.0,0.0,3.0,iOS,4.0,0.0,20.0,0.0,10.0,53.0,3.0,1,0,0,1.0,1.0,2020-10,1.0,1train
160062171523,2020-10-09,0,1,1,0.05797367792411352,0.2492,-99.0,0.022482084,0.040194,0.025307,,,,,,,75.98,10.0,702.0,6.8999999999999995,656.0,0.8915346727841335,11.0,97.7,14.9,1.0,0.0,Ma,3.0,0.95,99.0,ios,男,441502.0,441502.0,,,3.0,iOS,7.0,0.0,10.0,0.0,10.0,95.0,5.0,1,0,0,1.0,1.0,2020-10,2.0,1train
160064740737,2020-11-17,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,84.45,1.0,591.0,6.6,791.0,0.0,4.0,25.0,0.0,1.0,0.0,Ma,1.0,0.67,9.0,ios,男,430523.0,441900.0,3.0,0.0,0.0,iOS,0.0,0.0,5.0,0.0,20.0,6.0,4.0,1,0,0,1.0,1.0,2020-11,1.0,1train
160064866512,2020-12-10,0,1,1,0.004492956579724483,0.2544,-99.0,0.010311146,0.057039,0.016888,0.023229,0.022648,,,,,70.53,7.0,602.0,5.2,703.0,0.4795915578373237,8.0,34.0,0.0,1.0,0.0,Ma,1.0,0.66,847.0,android,男,340811.0,441900.0,4.0,1.0,5.0,android,16.0,0.0,10.0,1.0,20.0,703.0,18.0,1,0,0,0.0,1.0,2020-12,2.0,1train
160065461367,2020-11-28,0,1,1,0.07947981633770604,0.2896,-99.0,0.011783628,0.019511,0.020945,0.1668,0.033189,,,,,24.51,2.0,640.0,16.2,572.0,0.3882352941176471,7.0,59.0,0.0,1.0,0.0,Ma,1.0,0.56,47.0,android,男,340604.0,341600.0,2.0,1.0,3.0,android,8.0,0.0,20.0,0.0,10.0,34.0,9.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160065618940,2020-11-28,0,1,1,0.07068718869384268,0.2502,-99.0,0.056636985,0.043535,0.030475,0.026358,0.052927,,,,,22.76,25.0,501.0,6.4,656.0,1.0142467232443215,52.0,538.9,457.23,,2.0,Ma,2.0,1.0,2.0,android,女,441521.0,441521.0,,,0.0,android,0.0,0.0,10.0,0.0,10.0,2.0,1.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160066478533,2020-12-13,0,1,1,0.01959185312538687,0.2249,-99.0,0.018269282,0.056027,0.020448,0.017158,0.008226,,,,,76.32,3.0,459.0,4.3,603.0,0.3906652386932125,7.0,19.9,0.0,1.0,0.0,Ma,1.0,0.86,39.0,android,女,230381.0,230381.0,1.0,1.0,4.0,android,5.0,1.0,15.0,1.0,10.0,37.0,3.0,1,0,0,0.0,0.0,2020-12,2.0,1train
160067194944,2020-12-22,0,1,1,0.055874984271870966,0.3044,-99.0,0.031853575,0.070912,0.027824,0.144342,0.039184,,,,,72.68,,616.0,7.8,627.0,,,,,,0.0,M0,,0.68,36.0,ios,男,430923.0,430112.0,1.0,0.0,4.0,iOS,4.0,0.0,10.0,0.0,10.0,25.0,7.0,0,0,1,1.0,1.0,2020-12,2.0,1train
160007782621,2020-10-23,0,1,1,0.049879445017277535,0.2687,-99.0,0.01491844,0.031359,0.016475,,,,,,,21.66,11.0,664.0,8.9,641.0,1.1969551118379629,18.0,454.8,99.0,2.0,1.0,Ma,2.0,0.89,34.0,android,男,612322.0,610000.0,,,4.0,android,4.0,0.0,15.0,1.0,20.0,31.0,4.0,1,0,0,0.0,1.0,2020-10,1.0,1train
160025430372,2020-06-12,0,1,1,,,,,,,,,,,,,19.89,12.0,376.0,7.3,571.0,0.3689124484101066,12.0,99.77,0.0,2.0,1.0,Ma,1.0,0.67,10.0,android,女,232128.0,230602.0,,,3.0,android,3.0,0.0,20.0,1.0,20.0,8.0,2.0,1,0,0,0.0,0.0,2020-06,1.0,1train
160050708811,2020-01-11,0,1,1,,,,,,,,,,,,,43.54,33.0,710.0,20.5,564.0,0.9292620158111348,44.0,299.0,0.0,,4.0,Ma,2.0,0.91,327.0,android,女,533001.0,530502.0,,,16.0,android,17.0,1.0,10.0,1.0,20.0,307.0,10.0,1,0,0,0.0,0.0,2020-01,1.0,1train
160050946333,2020-01-20,0,1,1,,,,,,,,,,,,,21.12,5.0,603.0,4.4,611.0,0.8261865183387938,7.0,160.0,0.0,1.0,0.0,Ma,1.0,0.22,273.0,ios,女,210302.0,210302.0,4.0,1.0,5.0,iOS,9.0,0.0,20.0,1.0,10.0,61.0,15.0,1,0,0,1.0,0.0,2020-01,2.0,1train
160051653948,2020-02-23,0,1,1,,,,,,,,,,,,,41.0,,566.0,5.2,633.0,,,,,,0.0,M0,,0.92,110.0,ios,男,330226.0,330226.0,1.0,0.0,8.0,iOS,10.0,0.0,20.0,0.0,10.0,102.0,5.0,0,0,1,1.0,1.0,2020-02,2.0,1train
160053022955,2020-04-01,1,1,1,,,,,,,,,,,,,78.09,1.0,441.0,7.4,635.0,0.0,1.0,25.9,0.0,1.0,0.0,Ma,1.0,0.67,270.0,android,男,522122.0,340181.0,,,4.0,android,10.0,1.0,5.0,0.0,20.0,186.0,15.0,1,0,0,0.0,1.0,2020-04,1.0,1train
160053737405,2020-04-17,0,1,1,,,,,,,,,,,,,48.39,16.0,665.0,16.299999999999997,609.0,2.180498930315617,21.0,3336.0,80.24,1.0,0.0,Ma,1.0,0.78,84.0,android,男,330102.0,330102.0,2.0,0.0,5.0,android,11.0,1.0,20.0,1.0,10.0,75.0,6.0,1,0,0,0.0,1.0,2020-04,1.0,1train
160054332645,2020-05-02,0,1,1,,,,,,,,,,,,,60.39,28.0,581.0,4.8,597.0,0.7385578480559611,85.0,171.4,0.0,2.0,0.0,Ma,4.0,0.82,38.0,ios,女,432503.0,431382.0,4.0,1.0,8.0,iOS,12.0,0.0,15.0,1.0,20.0,31.0,5.0,1,0,0,1.0,0.0,2020-05,1.0,1train
160056506085,2020-06-26,0,1,1,,,,,,,,,,,,,68.09,4.0,554.0,13.700000000000001,632.0,,,,,1.0,0.0,M0,1.0,0.91,147.0,android,女,412923.0,411323.0,,,2.0,android,8.0,0.0,5.0,0.0,20.0,139.0,6.0,0,0,1,0.0,0.0,2020-06,1.0,1train
160057933164,2020-07-20,0,1,1,,,,,,,,,,,,,69.45,5.0,810.0,13.899999999999999,640.0,0.6518649518000531,5.0,318.0,0.0,1.0,0.0,Ma,1.0,0.89,312.0,ios,男,370283.0,370283.0,4.0,1.0,5.0,iOS,6.0,0.0,30.0,1.0,10.0,278.0,15.0,1,0,0,1.0,1.0,2020-07,2.0,1train
160058335298,2020-07-26,0,1,1,,,,,,,,,,,,,85.1,16.0,658.0,7.8,677.0,0.6884211375885724,29.0,119.0,43.9,2.0,1.0,Ma,1.0,0.68,77.0,android,男,362227.0,360922.0,1.0,1.0,2.0,android,5.0,0.0,10.0,0.0,10.0,56.0,7.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160058762532,2020-09-11,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,59.68,1.0,588.0,5.4,570.0,0.0,1.0,30.24,0.0,1.0,0.0,Ma,1.0,0.67,223.0,android,男,342125.0,340504.0,,,0.0,android,2.0,1.0,5.0,1.0,20.0,152.0,8.0,1,0,0,0.0,1.0,2020-09,2.0,1train
160058913423,2020-08-06,0,1,1,,,,,,,,,,,,,78.31,,583.0,11.9,699.0,,,,,,0.0,M0,,0.62,40.0,android,男,130637.0,130600.0,3.0,1.0,3.0,android,4.0,1.0,10.0,0.0,20.0,31.0,4.0,0,0,1,0.0,1.0,2020-08,1.0,1train
160059013769,2020-08-08,0,1,1,,,,,,,,,,,,,91.2,2.0,414.0,26.3,557.0,0.0,3.0,19.9,0.0,1.0,0.0,Ma,1.0,0.78,37.0,android,男,532130.0,361128.0,,,6.0,android,8.0,0.0,5.0,0.0,10.0,29.0,8.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160059786616,2020-08-22,0,1,1,,,,,,,,,,,,,30.26,4.0,724.0,4.8999999999999995,690.0,0.9769850402761796,21.0,85.9,0.0,1.0,0.0,Ma,1.0,0.52,161.0,android,男,342625.0,340503.0,2.0,0.0,8.0,android,10.0,1.0,5.0,0.0,20.0,87.0,9.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160059972350,2020-08-25,0,1,1,,,,,,,,,,,,,65.12,,505.0,10.9,638.0,,,,,,0.0,M0,,0.84,472.0,android,男,142701.0,140802.0,2.0,0.0,10.0,android,14.0,1.0,10.0,1.0,20.0,399.0,11.0,0,0,1,0.0,1.0,2020-08,2.0,1train
160059998205,2020-08-26,0,1,1,,,,,,,,,,,,,78.79,7.0,627.0,5.8999999999999995,738.0,0.7165018170306824,15.0,172.9,0.0,1.0,0.0,Ma,1.0,0.61,60.0,android,男,431028.0,430102.0,1.0,0.0,7.0,android,15.0,1.0,20.0,0.0,10.0,37.0,5.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160060026884,2020-08-26,1,1,1,,,,,,,,,,,,,61.67,3.0,488.0,10.3,626.0,0.0,3.0,29.8,102.1,1.0,0.0,Ma,1.0,0.9,287.0,android,男,522327.0,520100.0,,,5.0,android,11.0,0.0,10.0,1.0,20.0,267.0,10.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160061947055,2020-10-04,0,1,1,0.02007229450534841,0.2845,-99.0,0.0067240405,0.027262,0.013456,,,,,,,41.89,1.0,583.0,3.5,692.0,0.0,1.0,65.8,0.0,1.0,0.0,Ma,1.0,0.9,210.0,android,男,320922.0,320922.0,4.0,1.0,3.0,android,7.0,0.0,10.0,1.0,20.0,195.0,4.0,1,0,0,0.0,1.0,2020-10,2.0,1train
160064957390,2020-12-14,0,1,1,0.028475041812448164,0.2333,-99.0,0.021578481,0.019371,0.015188,0.019081,0.016797,,,,,67.48,11.0,715.0,1.8,657.0,0.8568719347334596,18.0,356.48,0.0,1.0,0.0,Mb,1.0,0.02,46.0,ios,女,622421.0,110100.0,,,3.0,iOS,5.0,0.0,15.0,0.0,20.0,1.0,8.0,0,1,0,1.0,0.0,2020-12,1.0,1train
160066162717,2020-12-06,0,1,1,0.02952272295941322,0.2796,-99.0,0.019950598,0.067275,0.022675,0.096275,0.092687,,,,,30.75,6.0,619.0,24.1,595.0,0.7100760987637463,6.0,109.21,0.0,2.0,0.0,Ma,3.0,0.67,3.0,ios,男,350128.0,350128.0,3.0,0.0,2.0,iOS,2.0,0.0,20.0,1.0,10.0,2.0,2.0,1,0,0,1.0,1.0,2020-12,2.0,1train
160067439131,2020-12-26,0,1,1,0.04359881951758909,0.2469,-99.0,0.035676304,0.022256,0.01853,0.058601,0.009424,-99.0,-99.0,,,75.21,2.0,599.0,7.9,611.0,0.7848970251716244,7.0,39.0,0.0,1.0,0.0,Ma,1.0,0.92,107.0,ios,男,440923.0,440100.0,2.0,0.0,1.0,iOS,5.0,0.0,15.0,0.0,10.0,99.0,5.0,1,0,0,1.0,1.0,2020-12,2.0,1train
160067570312,2020-12-30,0,1,1,0.01486419717424912,0.2426,-99.0,0.009947115,0.029932,0.024797,0.071891,0.023861,-99.0,-99.0,,,39.65,2.0,705.0,5.1000000000000005,634.0,0.0,1.0,53.0,0.0,1.0,0.0,Ma,1.0,0.89,412.0,android,男,420621.0,420607.0,3.0,0.0,10.0,android,15.0,1.0,10.0,1.0,10.0,379.0,16.0,1,0,0,0.0,1.0,2020-12,1.0,1train
160030332835,2020-07-11,0,1,1,,,,,,,,,,,,,87.75,5.0,540.0,4.5,708.0,0.5146997953594051,12.0,69.9,0.0,2.0,0.0,Ma,1.0,0.94,150.0,ios,女,120113.0,120104.0,1.0,0.0,7.0,iOS,20.0,0.0,20.0,0.0,10.0,141.0,8.0,1,0,0,1.0,0.0,2020-07,1.0,1train
160048136686,2020-03-30,0,1,1,,,,,,,,,,,,,75.34,,659.0,9.000000000000002,623.0,,,,,,0.0,M0,,1.0,6.0,android,男,513424.0,513424.0,,,0.0,android,0.0,0.0,10.0,0.0,20.0,6.0,1.0,0,0,1,0.0,1.0,2020-03,2.0,1train
160050640217,2020-04-01,0,1,1,,,,,,,,,,,,,96.28,,349.0,12.0,560.0,,,,,,0.0,M0,,0.43,40.0,android,女,532626.0,440300.0,,,4.0,android,6.0,0.0,5.0,0.0,10.0,17.0,6.0,0,0,1,0.0,0.0,2020-04,2.0,1train
160052193491,2020-03-11,0,1,1,,,,,,,,,,,,,42.89,6.0,591.0,3.4,627.0,0.8087882068350216,11.0,121.8,0.0,1.0,0.0,Ma,5.0,0.86,205.0,android,女,370181.0,370100.0,1.0,0.0,5.0,android,7.0,1.0,15.0,1.0,20.0,192.0,7.0,1,0,0,0.0,0.0,2020-03,2.0,1train
160055601094,2020-06-04,0,1,1,,,,,,,,,,,,,96.11,1.0,640.0,9.299999999999999,692.0,0.0,2.0,9.8,0.0,1.0,0.0,Ma,1.0,0.92,36.0,android,男,450111.0,450102.0,,,1.0,android,4.0,0.0,15.0,0.0,20.0,35.0,2.0,1,0,0,0.0,1.0,2020-06,1.0,1train
160055605849,2020-06-04,0,1,1,,,,,,,,,,,,,98.7,11.0,569.0,18.599999999999998,572.0,,,,,,,-99,,0.91,122.0,android,女,522130.0,520000.0,,,2.0,android,4.0,0.0,10.0,0.0,20.0,117.0,5.0,0,0,0,0.0,0.0,2020-06,2.0,1train
160056260640,2020-06-18,0,1,1,,,,,,,,,,,,,41.14,,418.0,24.400000000000002,534.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.96,84.0,ios,男,150222.0,150203.0,4.0,1.0,5.0,iOS,5.0,0.0,10.0,0.0,20.0,81.0,3.0,1,0,0,1.0,1.0,2020-06,2.0,1train
160056640301,2020-06-25,0,1,1,,,,,,,,,,,,,65.56,23.0,497.0,8.9,565.0,,,,,1.0,0.0,Ma,2.0,0.19,11.0,android,女,360427.0,330203.0,2.0,0.0,3.0,android,3.0,0.0,10.0,1.0,10.0,4.0,4.0,1,0,0,0.0,0.0,2020-06,2.0,1train
160057288816,2020-07-08,0,1,1,,,,,,,,,,,,,43.46,,455.0,29.3,553.0,,,,,,0.0,M0,,0.11,8.0,android,男,511622.0,140000.0,,,0.0,android,0.0,2.0,5.0,1.0,10.0,1.0,6.0,0,0,1,0.0,1.0,2020-07,1.0,1train
160062369953,2020-10-14,0,1,1,0.015112419900866063,0.2542,-99.0,0.008535755,0.020324,0.015948,,,,,,,65.54,35.0,590.0,4.2,692.0,0.5439774452211645,62.0,201.2,0.0,1.0,0.0,Ma,3.0,0.84,55.0,android,女,320621.0,320100.0,1.0,1.0,5.0,android,7.0,1.0,5.0,1.0,20.0,47.0,5.0,1,0,0,0.0,0.0,2020-10,1.0,1train
160062633130,2020-10-16,0,1,1,0.019919732652130817,0.2809,-99.0,0.035307582000000004,0.045238,0.015035,,,,,,,84.57,,573.0,14.3,527.0,,,,,,0.0,M0,,0.28,137.0,android,女,432927.0,441900.0,,,2.0,android,3.0,1.0,15.0,1.0,20.0,39.0,16.0,0,0,1,0.0,0.0,2020-10,1.0,1train
160064753003,2020-11-17,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,95.06,2.0,557.0,18.599999999999998,644.0,0.0,1.0,8.9,0.0,1.0,0.0,Ma,1.0,0.85,401.0,android,男,520221.0,110100.0,,,8.0,android,24.0,0.0,5.0,0.0,20.0,348.0,14.0,1,0,0,0.0,1.0,2020-11,1.0,1train
160064835928,2020-11-18,0,1,1,0.051067425789606366,0.3997,-99.0,0.045098122,0.050613,0.031089,0.130165,0.095015,,,,,73.43,,479.0,21.7,654.0,,,,,,0.0,M0,,0.22,2.0,android,男,331081.0,320114.0,3.0,1.0,0.0,android,0.0,0.0,10.0,1.0,10.0,2.0,1.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160064872091,2020-11-19,0,1,1,0.03056577416744896,0.2913,-99.0,0.0133577,0.02816,0.010555,0.066785,0.0245,,,,,65.59,,723.0,8.5,780.0,,,,,,0.0,M0,,0.74,508.0,android,男,530326.0,520526.0,,,7.0,android,8.0,1.0,30.0,0.0,10.0,386.0,18.0,0,0,1,0.0,1.0,2020-11,2.0,1train
160008366314,2020-11-24,0,1,1,0.04447695899354046,0.4108,-99.0,0.032600332,0.024475,0.022212,0.132984,0.057051,,,,,96.32,,491.0,8.1,669.0,,,,,,0.0,M0,,0.85,46.0,android,男,320121.0,320115.0,3.0,1.0,4.0,android,4.0,0.0,15.0,1.0,10.0,41.0,4.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160008683484,2020-03-07,0,1,1,,,,,,,,,,,,,44.67,10.0,528.0,5.8999999999999995,604.0,0.6422007444972835,12.0,79.0,0.0,1.0,0.0,Ma,4.0,0.94,292.0,android,男,371326.0,370208.0,2.0,1.0,3.0,android,4.0,0.0,15.0,1.0,10.0,283.0,9.0,1,0,0,0.0,1.0,2020-03,2.0,1train
160041482658,2020-04-14,0,1,1,,,,,,,,,,,,,40.21,3.0,528.0,10.4,649.0,0.7331268086255083,9.0,79.0,0.0,1.0,0.0,Ma,3.0,0.67,277.0,ios,男,341225.0,411525.0,2.0,1.0,9.0,iOS,15.0,0.0,10.0,0.0,20.0,185.0,13.0,1,0,0,1.0,1.0,2020-04,2.0,1train
160049861290,2020-02-28,0,1,1,,,,,,,,,,,,,70.32,6.0,560.0,21.2,650.0,1.1206448454716644,7.0,169.0,0.0,1.0,0.0,Ma,2.0,1.0,2.0,ios,男,152325.0,150524.0,2.0,0.0,2.0,iOS,2.0,0.0,30.0,0.0,10.0,2.0,1.0,1,0,0,1.0,1.0,2020-02,1.0,1train
160050431257,2020-01-05,0,1,1,,,,,,,,,,,,,58.59,13.0,578.0,8.6,657.0,0.4482168144948064,21.0,148.0,310.1,1.0,0.0,Ma,3.0,0.95,334.0,android,男,522328.0,522328.0,,,3.0,android,15.0,0.0,10.0,1.0,10.0,323.0,8.0,1,0,0,0.0,1.0,2020-01,2.0,1train
160051046160,2020-01-23,0,1,1,,,,,,,,,,,,,54.92,,488.0,12.3,652.0,,,,,,0.0,M0,,0.48,25.0,android,男,522529.0,520423.0,,,1.0,android,1.0,1.0,,,10.0,13.0,5.0,0,0,1,0.0,1.0,2020-01,1.0,1train
160051077768,2020-01-27,0,1,1,,,,,,,,,,,,,50.84,,339.0,34.6,551.0,,,,,,0.0,M0,,0.8,15.0,android,男,420984.0,420984.0,3.0,1.0,1.0,android,3.0,0.0,5.0,0.0,10.0,12.0,2.0,0,0,1,0.0,1.0,2020-01,1.0,1train
160051115022,2020-01-30,0,1,1,,,,,,,,,,,,,96.96,,528.0,21.5,609.0,,,,,,0.0,M0,,0.19,19.0,android,男,510824.0,510824.0,,,1.0,android,1.0,0.0,5.0,0.0,20.0,4.0,4.0,0,0,1,0.0,1.0,2020-01,1.0,1train
160051220405,2020-02-03,0,1,1,,,,,,,,,,,,,37.1,,379.0,3.7,721.0,,,,,,0.0,M0,,0.64,200.0,android,男,340521.0,340521.0,2.0,1.0,9.0,android,17.0,0.0,10.0,1.0,20.0,132.0,7.0,0,0,1,0.0,1.0,2020-02,1.0,1train
160052460987,2020-03-18,0,1,1,,,,,,,,,,,,,90.12,,565.0,14.8,638.0,,,,,,0.0,M0,,0.35,122.0,android,男,430725.0,430100.0,2.0,1.0,0.0,android,0.0,0.0,10.0,1.0,10.0,44.0,13.0,0,0,1,0.0,1.0,2020-03,2.0,1train
160054495281,2020-05-05,0,1,1,,,,,,,,,,,,,57.82,4.0,652.0,4.1000000000000005,624.0,0.7854406130268199,7.0,139.8,0.0,1.0,0.0,Ma,4.0,0.31,120.0,android,男,341182.0,341102.0,4.0,0.0,5.0,android,9.0,2.0,10.0,1.0,20.0,38.0,6.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160056186620,2020-06-19,0,1,1,,,,,,,,,,,,,56.81,25.0,534.0,20.5,654.0,1.951188652023239,108.0,1856.0,0.0,1.0,0.0,Ma,1.0,0.85,190.0,android,男,320681.0,320681.0,1.0,1.0,10.0,android,17.0,1.0,20.0,1.0,20.0,166.0,6.0,1,0,0,0.0,1.0,2020-06,1.0,1train
160056873441,2020-07-01,0,1,1,,,,,,,,,,,,,35.11,6.0,506.0,10.1,601.0,,,,,,0.0,Ma,,0.33,42.0,android,男,500382.0,500100.0,,,1.0,android,2.0,1.0,5.0,0.0,10.0,14.0,7.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160057609521,2020-07-14,0,1,1,,,,,,,,,,,,,3.31,,592.0,10.3,578.0,,,,,,0.0,M0,,0.9,262.0,ios,男,320421.0,371402.0,,,1.0,iOS,2.0,0.0,5.0,0.0,10.0,236.0,10.0,0,0,1,1.0,1.0,2020-07,2.0,1train
160057912571,2020-07-29,0,1,1,,,,,,,,,,,,,-1.0,,617.0,8.200000000000001,617.0,,,,,,0.0,M0,,0.89,933.0,android,男,370306.0,370306.0,3.0,0.0,3.0,android,5.0,1.0,10.0,0.0,10.0,889.0,16.0,0,0,1,0.0,1.0,2020-07,2.0,1train
